age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
40,72,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,no
33,397,1,999,2,-1.1,94.199,-37.5,0.879,4963.6,yes
29,797,2,999,0,1.4,93.444,-36.1,4.964,5228.1,no
40,130,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
48,348,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no
78,173,2,999,1,-1.7,94.215,-40.3,0.87,4991.6,yes
45,973,2,999,0,1.4,94.465,-41.8,4.959,5228.1,yes
39,102,22,999,0,1.1,93.994,-36.4,4.857,5191,no
37,364,1,999,1,-3.4,92.431,-26.9,0.742,5017.5,yes
46,143,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no
26,618,1,999,0,-1.8,93.749,-34.6,0.64,5008.7,yes
32,720,1,999,0,1.4,93.444,-36.1,4.967,5228.1,yes
34,247,1,999,1,-1.8,92.893,-46.2,1.313,5099.1,no
32,165,2,999,1,-1.8,93.075,-47.1,1.415,5099.1,yes
46,297,1,999,0,-2.9,92.469,-33.6,1.044,5076.2,yes
32,149,1,3,2,-2.9,92.201,-31.4,0.851,5076.2,yes
50,178,5,999,0,1.4,93.444,-36.1,4.964,5228.1,no
28,1064,4,999,0,1.1,93.994,-36.4,4.859,5191,yes
38,1045,3,999,0,1.4,94.465,-41.8,4.864,5228.1,yes
53,182,1,999,0,1.4,93.444,-36.1,4.965,5228.1,no
65,882,1,999,0,-1.1,94.601,-49.5,1.043,4963.6,yes
50,386,1,6,3,-1.7,94.215,-40.3,0.899,4991.6,yes
38,261,1,999,0,-1.8,92.843,-50,1.687,5099.1,yes
35,76,2,999,0,-1.8,92.893,-46.2,1.27,5099.1,no
27,46,2,999,0,1.4,94.465,-41.8,4.967,5228.1,no
35,48,1,999,0,1.4,93.918,-42.7,4.957,5228.1,no
36,222,6,999,0,-1.8,92.893,-46.2,1.244,5099.1,no
37,409,1,999,0,1.4,93.444,-36.1,4.968,5228.1,no
27,136,2,999,0,-1.7,94.055,-39.8,0.737,4991.6,no
29,116,2,999,1,-3,92.713,-33,0.709,5023.5,no
50,56,2,999,0,1.4,94.465,-41.8,4.961,5228.1,no
33,176,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,no
35,114,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no
36,206,2,999,0,1.4,94.465,-41.8,4.959,5228.1,no
36,570,2,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
64,157,4,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
59,1448,17,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
36,18,1,999,0,-0.1,93.2,-42,4.153,5195.8,no
37,329,3,9,1,-2.9,92.201,-31.4,0.851,5076.2,yes
28,643,1,999,0,-1.8,92.893,-46.2,1.354,5099.1,yes
40,146,1,999,0,1.1,93.994,-36.4,4.856,5191,no
28,1073,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,yes
28,611,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
32,416,1,999,0,-1.8,92.893,-46.2,1.25,5099.1,yes
37,114,1,999,0,1.4,93.918,-42.7,4.96,5228.1,no
46,154,2,999,0,-0.1,93.2,-42,4.153,5195.8,no
50,460,5,999,0,1.4,93.918,-42.7,4.962,5228.1,no
59,193,1,3,1,-1.1,94.199,-37.5,0.886,4963.6,yes
33,1024,3,999,1,-1.8,92.893,-46.2,1.313,5099.1,yes
25,228,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,yes
51,579,2,999,0,-1.8,93.075,-47.1,1.479,5099.1,no
46,575,2,999,0,-1.8,93.075,-47.1,1.445,5099.1,yes
45,207,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
45,216,5,999,0,1.4,94.465,-41.8,4.961,5228.1,no
32,48,2,999,0,-1.8,93.075,-47.1,1.479,5099.1,no
50,705,2,999,0,-3,92.713,-33,0.718,5023.5,yes
42,295,1,6,2,-1.7,94.027,-38.3,0.899,4991.6,yes
45,8,5,999,0,-1.8,92.893,-46.2,1.266,5099.1,no
54,100,2,999,0,1.4,93.918,-42.7,4.961,5228.1,no
31,10,2,999,0,-1.8,92.893,-46.2,1.25,5099.1,no
50,269,1,3,1,-2.9,92.963,-40.8,1.215,5076.2,yes
46,445,3,999,0,-2.9,92.201,-31.4,0.829,5076.2,yes
26,249,1,3,3,-1.1,94.199,-37.5,0.879,4963.6,yes
45,253,1,999,0,1.1,93.994,-36.4,4.856,5191,no
47,178,3,999,1,-1.8,92.893,-46.2,1.291,5099.1,no
30,85,2,999,0,1.1,93.994,-36.4,4.857,5191,no
27,288,9,999,0,1.4,93.918,-42.7,4.963,5228.1,no
31,707,1,999,0,1.4,93.444,-36.1,4.964,5228.1,yes
45,121,1,999,0,1.1,93.994,-36.4,4.856,5191,no
52,709,1,999,0,1.1,93.994,-36.4,4.857,5191,yes
37,844,2,6,3,-1.7,94.215,-40.3,0.79,4991.6,no
40,322,3,999,0,1.4,94.465,-41.8,4.947,5228.1,no
41,466,5,999,1,-1.8,93.075,-47.1,1.423,5099.1,yes
41,381,4,999,0,1.4,93.918,-42.7,4.955,5228.1,no
30,248,1,999,0,-1.7,94.215,-40.3,0.884,4991.6,yes
51,236,1,999,0,-0.1,93.2,-42,4.153,5195.8,no
38,111,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,no
28,9,6,999,0,-1.8,92.893,-46.2,1.25,5099.1,no
41,281,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
98,272,2,999,0,-3.4,92.431,-26.9,0.73,5017.5,yes
40,102,5,999,0,1.4,93.918,-42.7,4.962,5228.1,no
42,829,5,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
31,367,2,999,1,-3,92.713,-33,0.709,5023.5,yes
56,59,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,no
34,245,3,999,0,-1.1,94.199,-37.5,0.886,4963.6,yes
40,321,4,999,0,-1.7,94.215,-40.3,0.884,4991.6,yes
38,2231,1,999,0,1.1,93.994,-36.4,4.856,5191,yes
52,917,2,999,0,1.4,93.444,-36.1,4.965,5228.1,yes
37,326,5,999,2,-1.8,92.893,-46.2,1.25,5099.1,yes
52,652,2,999,1,-0.1,93.2,-42,4.191,5195.8,yes
40,244,1,3,1,-3.4,92.431,-26.9,0.74,5017.5,yes
24,119,1,3,2,-2.9,92.963,-40.8,1.262,5076.2,yes
29,146,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no
34,193,1,13,1,-2.9,92.201,-31.4,0.859,5076.2,yes
28,612,2,999,0,1.4,93.918,-42.7,4.968,5228.1,yes
29,836,3,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
31,274,6,999,0,1.4,93.918,-42.7,4.961,5228.1,no
55,94,1,999,0,1.4,93.444,-36.1,4.97,5228.1,no
27,191,2,999,1,-1.8,93.075,-47.1,1.41,5099.1,no
36,78,1,999,1,-3.4,92.431,-26.9,0.743,5017.5,yes
36,251,4,999,0,-1.8,92.893,-46.2,1.354,5099.1,yes
62,237,1,3,3,-3.4,92.649,-30.1,0.714,5017.5,no
55,1031,8,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
46,111,2,999,0,-0.1,93.2,-42,4.12,5195.8,no
42,477,7,999,0,1.4,94.465,-41.8,4.961,5228.1,no
44,300,1,999,0,1.4,93.918,-42.7,4.961,5228.1,no
33,703,1,999,0,1.4,93.444,-36.1,4.965,5228.1,yes
57,589,2,999,0,-0.1,93.2,-42,4.12,5195.8,yes
54,402,1,3,3,-3.4,92.649,-30.1,0.716,5017.5,yes
54,77,5,999,0,1.4,94.465,-41.8,4.96,5228.1,no
85,167,1,6,2,-1.8,93.749,-34.6,0.642,5008.7,yes
57,337,3,999,0,-2.9,92.963,-40.8,1.286,5076.2,no
35,577,6,6,1,-1.7,94.215,-40.3,0.835,4991.6,yes
39,593,4,999,1,-1.8,93.369,-34.8,0.643,5008.7,yes
29,1101,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,yes
52,1492,2,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
42,366,6,999,0,-1.7,94.215,-40.3,0.885,4991.6,yes
37,679,1,999,1,-1.8,92.893,-46.2,1.25,5099.1,yes
46,143,8,999,0,1.4,94.465,-41.8,4.864,5228.1,no
23,103,5,999,0,-1.8,92.893,-46.2,1.25,5099.1,no
35,530,1,999,0,-0.1,93.2,-42,4.021,5195.8,yes
37,696,1,999,1,-1.8,92.893,-46.2,1.344,5099.1,no
43,160,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,no
34,1302,3,999,0,-1.8,92.893,-46.2,1.281,5099.1,yes
56,83,3,999,1,-1.8,93.075,-47.1,1.405,5099.1,no
32,908,1,6,4,-1.1,94.199,-37.5,0.882,4963.6,yes
57,836,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,yes
18,368,2,999,0,-3.4,92.431,-26.9,0.72,5017.5,yes
42,179,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,no
54,956,1,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
31,802,11,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
80,158,2,999,0,-1.8,92.843,-50,1.51,5099.1,yes
41,649,3,999,0,1.4,94.465,-41.8,4.959,5228.1,yes
44,735,1,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
31,398,6,999,0,-1.8,92.893,-46.2,1.291,5099.1,yes
19,438,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
58,289,1,3,4,-1.8,93.876,-40,0.683,5008.7,yes
42,334,1,999,1,-1.8,92.893,-46.2,1.344,5099.1,no
47,232,2,999,0,-2.9,92.201,-31.4,0.843,5076.2,yes
34,64,1,999,0,1.4,93.444,-36.1,4.964,5228.1,no
34,562,2,999,0,-0.1,93.2,-42,4.076,5195.8,yes
44,101,2,999,0,-0.1,93.2,-42,4.191,5195.8,no
29,87,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
76,324,3,4,2,-3,92.713,-33,0.712,5023.5,yes
43,175,4,999,0,1.4,94.465,-41.8,4.866,5228.1,no
29,667,3,999,0,-1.8,92.893,-46.2,1.25,5099.1,yes
37,178,2,999,0,-1.8,92.893,-46.2,1.25,5099.1,no
40,100,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
50,304,8,999,0,1.4,93.444,-36.1,4.966,5228.1,no
31,475,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,yes
46,279,4,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
36,181,1,999,0,1.1,93.994,-36.4,4.855,5191,no
32,1199,1,999,0,1.4,94.465,-41.8,4.959,5228.1,yes
33,352,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
37,570,1,999,1,-3.4,92.431,-26.9,0.74,5017.5,yes
30,62,5,999,0,1.4,94.465,-41.8,4.958,5228.1,no
32,88,3,999,0,1.1,93.994,-36.4,4.86,5191,no
48,113,2,999,0,1.4,93.444,-36.1,4.964,5228.1,no
31,110,10,999,0,1.4,93.918,-42.7,4.957,5228.1,no
34,40,7,999,0,1.4,93.918,-42.7,4.968,5228.1,no
37,322,2,999,1,-1.8,92.893,-46.2,1.334,5099.1,no
36,156,1,999,1,-1.8,92.893,-46.2,1.244,5099.1,no
26,57,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,no
32,160,1,999,0,1.4,93.444,-36.1,4.964,5228.1,no
27,278,1,999,0,-1.1,94.601,-49.5,0.977,4963.6,yes
24,456,1,999,0,-2.9,92.201,-31.4,0.881,5076.2,yes
33,179,3,999,0,-1.8,93.749,-34.6,0.638,5008.7,yes
28,917,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
53,815,1,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
21,374,2,999,0,-1.8,92.893,-46.2,1.354,5099.1,yes
34,179,1,999,0,-0.1,93.2,-42,4.223,5195.8,yes
31,111,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
53,80,10,999,0,-0.1,93.2,-42,4.021,5195.8,no
29,973,1,999,0,1.4,94.465,-41.8,4.962,5228.1,yes
47,202,1,999,0,1.1,93.994,-36.4,4.858,5191,no
50,106,3,999,0,1.1,93.994,-36.4,4.857,5191,no
34,243,1,999,0,1.1,93.994,-36.4,4.856,5191,no
20,278,4,6,1,-1.8,93.749,-34.6,0.644,5008.7,yes
30,977,2,11,2,-1.8,93.369,-34.8,0.639,5008.7,yes
48,747,2,999,0,-3.4,92.649,-30.1,0.715,5017.5,yes
30,481,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no
31,70,3,999,0,1.4,93.918,-42.7,4.962,5228.1,no
48,1032,3,999,2,-1.8,93.075,-47.1,1.445,5099.1,yes
42,287,1,999,0,-3.4,92.431,-26.9,0.735,5017.5,yes
28,198,1,3,1,-1.8,92.893,-46.2,1.259,5099.1,yes
43,355,6,999,0,-0.1,93.2,-42,4.076,5195.8,no
35,201,1,999,0,-2.9,92.201,-31.4,0.869,5076.2,yes
34,518,1,999,0,1.4,93.444,-36.1,4.964,5228.1,yes
28,637,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,yes
43,126,5,999,0,1.4,93.444,-36.1,4.964,5228.1,no
83,617,1,12,1,-1.7,94.215,-40.3,0.835,4991.6,yes
57,61,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no
41,512,1,999,0,1.4,94.465,-41.8,4.961,5228.1,yes
30,427,1,999,0,-3.4,92.431,-26.9,0.737,5017.5,yes
48,301,1,999,1,-3.4,92.431,-26.9,0.74,5017.5,no
45,278,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,no
42,124,1,999,1,-0.1,93.2,-42,4.191,5195.8,no
18,114,1,999,0,-3.4,92.379,-29.8,0.809,5017.5,no
39,204,1,999,0,-0.1,93.2,-42,4.663,5195.8,yes
34,180,2,999,0,-1.8,92.843,-50,1.52,5099.1,yes
39,408,3,999,0,-0.1,93.2,-42,4.021,5195.8,no
41,314,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,yes
35,85,1,999,0,1.4,93.444,-36.1,4.964,5228.1,no
29,424,1,999,1,-3.4,92.431,-26.9,0.728,5017.5,yes
50,39,1,999,0,-0.1,93.2,-42,4.021,5195.8,no
41,324,1,999,0,-1.7,94.027,-38.3,0.904,4991.6,yes
57,247,2,999,0,-2.9,92.469,-33.6,1.059,5076.2,yes
52,248,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,no
33,544,1,999,0,1.1,93.994,-36.4,4.86,5191,no
44,608,1,999,1,-1.8,92.893,-46.2,1.244,5099.1,yes
41,16,1,999,0,1.1,93.994,-36.4,4.857,5191,no
62,172,4,999,0,-2.9,92.201,-31.4,0.869,5076.2,yes
35,17,25,999,0,1.1,93.994,-36.4,4.86,5191,no
30,1352,2,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
25,479,9,999,0,1.4,93.918,-42.7,4.955,5228.1,yes
39,305,1,999,0,-0.1,93.2,-42,4.153,5195.8,no
35,404,5,999,0,1.1,93.994,-36.4,4.856,5191,no
26,367,6,999,0,1.4,93.918,-42.7,4.957,5228.1,yes
43,257,3,999,0,1.1,93.994,-36.4,4.855,5191,no
31,192,1,3,1,-1.1,94.601,-49.5,1.008,4963.6,yes
26,114,2,999,0,1.1,93.994,-36.4,4.858,5191,no
28,199,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,no
51,271,1,999,0,-0.1,93.2,-42,4.153,5195.8,no
31,392,1,999,0,-1.8,93.876,-40,0.701,5008.7,yes
38,117,1,999,0,-1.8,93.075,-47.1,1.406,5099.1,no
44,192,3,6,1,-3.4,92.431,-26.9,0.735,5017.5,yes
32,146,1,999,0,1.1,93.994,-36.4,4.859,5191,no
45,671,2,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
50,634,1,999,0,-1.8,93.749,-34.6,0.644,5008.7,yes
49,861,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
52,272,3,999,0,-1.8,93.369,-34.8,0.644,5008.7,yes
55,334,1,999,0,1.1,93.994,-36.4,4.857,5191,no
50,63,3,999,1,-1.8,92.893,-46.2,1.291,5099.1,no
27,101,12,999,0,-1.8,92.843,-50,1.531,5099.1,no
43,997,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,yes
20,361,3,6,3,-1.7,94.215,-40.3,0.846,4991.6,yes
33,579,1,999,0,1.4,93.444,-36.1,4.964,5228.1,yes
46,308,1,999,1,-0.1,93.2,-42,4.076,5195.8,no
34,46,3,999,0,-1.8,92.893,-46.2,1.259,5099.1,no
58,362,5,999,0,1.4,93.918,-42.7,4.962,5228.1,no
32,200,1,999,0,1.4,93.444,-36.1,4.97,5228.1,no
47,211,1,999,0,-0.1,93.2,-42,4.12,5195.8,no
32,175,1,999,0,1.1,93.994,-36.4,4.855,5191,no
42,1392,2,999,0,1.1,93.994,-36.4,4.856,5191,yes
35,98,1,999,0,1.4,93.918,-42.7,4.957,5228.1,no
39,270,1,999,0,-0.1,93.798,-40.4,5.045,5195.8,yes
40,140,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,no
35,722,2,999,0,1.4,93.918,-42.7,4.961,5228.1,yes
56,259,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
31,203,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
46,1649,2,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
35,91,2,999,0,1.1,93.994,-36.4,4.864,5191,no
45,507,2,999,0,1.4,93.444,-36.1,4.966,5228.1,yes
34,250,1,10,2,-1.7,94.027,-38.3,0.9,4991.6,yes
60,395,1,4,2,-1.7,94.215,-40.3,0.782,4991.6,yes
44,541,17,999,0,1.4,94.465,-41.8,4.958,5228.1,yes
51,250,3,999,0,1.4,94.465,-41.8,4.959,5228.1,no
50,460,1,15,2,-2.9,92.201,-31.4,0.829,5076.2,yes
40,580,2,2,1,-1.8,93.075,-47.1,1.365,5099.1,yes
31,202,4,999,0,-2.9,92.469,-33.6,1.048,5076.2,yes
30,51,3,999,0,1.1,93.994,-36.4,4.856,5191,no
43,71,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
32,73,4,999,0,-0.1,93.2,-42,4.076,5195.8,no
31,174,2,999,0,1.1,93.994,-36.4,4.857,5191,no
49,44,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,no
23,158,1,999,1,-1.8,92.893,-46.2,1.244,5099.1,no
36,340,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,no
46,293,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,no
25,667,1,999,0,-1.7,94.215,-40.3,0.79,4991.6,yes
41,185,2,999,0,-1.1,94.767,-50.8,1.039,4963.6,no
30,256,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
55,47,7,999,0,1.4,93.918,-42.7,4.962,5228.1,no
75,502,1,999,0,-3.4,92.431,-26.9,0.754,5017.5,yes
46,100,4,999,0,1.1,93.994,-36.4,4.858,5191,no
40,419,1,999,0,1.4,93.444,-36.1,4.966,5228.1,yes
27,323,2,999,0,1.4,94.465,-41.8,4.864,5228.1,no
38,59,1,999,0,-1.8,92.843,-50,1.687,5099.1,no
59,796,1,6,1,-1.7,94.215,-40.3,0.827,4991.6,yes
42,952,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,yes
45,211,2,999,0,1.1,93.994,-36.4,4.859,5191,no
34,232,2,999,0,1.4,93.918,-42.7,4.963,5228.1,no
45,164,4,999,0,1.4,94.465,-41.8,4.961,5228.1,no
55,92,1,999,0,1.4,94.465,-41.8,4.967,5228.1,no
40,1490,3,999,0,-0.1,93.2,-42,4.076,5195.8,yes
41,264,2,999,0,-1.8,93.075,-47.1,1.415,5099.1,yes
41,103,1,999,0,1.1,93.994,-36.4,4.859,5191,no
37,251,3,999,0,1.4,93.444,-36.1,4.964,5228.1,no
38,1975,5,999,0,-1.8,92.893,-46.2,1.281,5099.1,yes
56,414,1,999,1,-3.4,92.649,-30.1,0.716,5017.5,yes
53,115,1,999,0,-2.9,92.963,-40.8,1.215,5076.2,no
52,272,2,999,0,1.4,93.918,-42.7,4.96,5228.1,no
52,18,5,999,0,1.4,94.465,-41.8,4.962,5228.1,no
26,182,2,999,0,-1.8,92.893,-46.2,1.259,5099.1,yes
38,163,2,999,0,-0.1,93.2,-42,4.076,5195.8,no
45,517,3,999,0,1.4,94.465,-41.8,4.866,5228.1,no
73,291,1,6,3,-1.8,93.749,-34.6,0.645,5008.7,yes
77,318,1,9,4,-1.7,94.027,-38.3,0.904,4991.6,yes
27,249,1,999,0,-1.7,94.027,-38.3,0.899,4991.6,yes
28,96,2,999,0,-1.8,92.843,-50,1.799,5099.1,yes
20,187,1,3,4,-1.1,94.601,-49.5,0.982,4963.6,yes
88,188,3,999,0,-1.8,92.843,-50,1.663,5099.1,yes
29,173,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,no
33,130,3,999,0,-0.1,93.2,-42,4.076,5195.8,no
49,164,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,no
35,227,1,999,0,1.4,94.465,-41.8,4.864,5228.1,no
36,285,1,999,1,-1.8,92.893,-46.2,1.313,5099.1,no
56,289,1,999,0,-3.4,92.649,-30.1,0.72,5017.5,yes
37,132,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
60,503,2,5,2,-2.9,92.469,-33.6,1.072,5076.2,yes
24,439,3,999,0,1.4,93.918,-42.7,4.963,5228.1,no
40,139,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,no
41,13,1,999,0,1.1,93.994,-36.4,4.857,5191,no
37,574,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
41,64,1,999,0,-0.1,93.2,-42,4.191,5195.8,no
34,232,4,999,0,1.4,93.918,-42.7,4.961,5228.1,no
35,412,1,999,0,1.1,93.994,-36.4,4.858,5191,yes
40,96,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,no
46,335,3,999,2,-1.7,94.215,-40.3,0.797,4991.6,yes
35,216,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
31,1397,3,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
37,196,1,999,0,-0.1,93.2,-42,4.021,5195.8,no
32,183,1,6,5,-1.1,94.199,-37.5,0.879,4963.6,yes
54,157,3,999,0,1.4,94.465,-41.8,4.865,5228.1,no
39,242,7,999,0,1.1,93.994,-36.4,4.859,5191,no
54,392,4,999,0,-1.7,94.215,-40.3,0.846,4991.6,no
50,95,7,999,1,-2.9,92.963,-40.8,1.268,5076.2,yes
31,763,9,999,0,1.4,93.444,-36.1,4.964,5228.1,yes
52,72,1,999,0,1.4,93.444,-36.1,4.966,5228.1,no
29,736,1,999,0,-0.1,93.2,-42,4.076,5195.8,yes
26,1173,3,999,0,1.4,94.465,-41.8,4.864,5228.1,yes
31,13,9,999,0,1.4,93.444,-36.1,4.962,5228.1,no
54,289,1,999,0,-3.4,92.379,-29.8,0.797,5017.5,no
56,233,2,999,0,1.4,93.444,-36.1,4.964,5228.1,no
51,233,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,no
43,266,1,999,0,1.1,93.994,-36.4,4.855,5191,no
25,268,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,no
57,1154,1,999,0,-0.1,93.2,-42,4.076,5195.8,yes
36,709,2,999,0,-0.1,93.2,-42,4.12,5195.8,yes
34,332,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,no
57,114,2,999,0,1.1,93.994,-36.4,4.856,5191,no
57,62,2,999,0,1.4,94.465,-41.8,4.959,5228.1,no
26,106,3,999,0,1.4,93.918,-42.7,4.96,5228.1,no
45,391,1,999,0,1.4,93.918,-42.7,4.968,5228.1,no
39,504,2,999,1,-0.1,93.2,-42,4.021,5195.8,yes
39,543,1,999,0,1.1,93.994,-36.4,4.86,5191,yes
32,118,3,999,0,1.4,93.918,-42.7,4.96,5228.1,no
29,150,1,999,0,-0.1,93.2,-42,4.592,5195.8,yes
45,307,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
30,700,3,999,0,-1.8,92.893,-46.2,1.244,5099.1,yes
31,170,1,999,0,1.4,94.465,-41.8,4.864,5228.1,no
42,86,3,999,0,1.1,93.994,-36.4,4.864,5191,no
30,739,2,999,0,-1.8,93.075,-47.1,1.483,5099.1,yes
58,302,2,999,0,1.4,93.444,-36.1,4.97,5228.1,no
36,14,4,999,0,1.4,94.465,-41.8,4.959,5228.1,no
40,293,6,999,0,1.4,93.444,-36.1,4.964,5228.1,no
31,244,1,999,0,1.1,93.994,-36.4,4.856,5191,no
26,551,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,yes
35,102,3,999,0,1.1,93.994,-36.4,4.855,5191,no
46,116,2,999,0,1.1,93.994,-36.4,4.855,5191,no
47,242,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
27,458,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
35,950,3,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
24,460,1,999,0,-3.4,92.431,-26.9,0.73,5017.5,yes
45,138,1,999,0,1.1,93.994,-36.4,4.855,5191,no
34,265,3,999,0,1.4,94.465,-41.8,4.96,5228.1,no
60,110,2,999,0,-1.8,93.876,-40,0.682,5008.7,no
44,263,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,no
37,85,3,999,0,1.4,93.444,-36.1,4.962,5228.1,no
41,93,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,no
29,1130,8,999,0,1.4,93.918,-42.7,4.96,5228.1,yes
27,919,2,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
45,103,2,999,0,1.1,93.994,-36.4,4.858,5191,no
38,785,1,999,0,1.1,93.994,-36.4,4.857,5191,yes
55,720,3,999,0,1.1,93.994,-36.4,4.86,5191,no
50,98,2,999,1,-2.9,92.469,-33.6,1.044,5076.2,no
45,317,5,999,0,-1.8,93.075,-47.1,1.435,5099.1,yes
52,381,2,999,0,1.4,94.465,-41.8,4.967,5228.1,yes
33,99,1,999,2,-2.9,92.201,-31.4,0.881,5076.2,no
35,151,1,3,1,-2.9,92.201,-31.4,0.851,5076.2,yes
23,954,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,yes
32,479,1,999,0,1.4,93.918,-42.7,4.961,5228.1,no
54,152,2,999,0,1.4,93.918,-42.7,4.961,5228.1,no
52,132,1,999,0,1.1,93.994,-36.4,4.859,5191,no
56,21,20,999,0,1.4,94.465,-41.8,4.967,5228.1,no
41,85,15,999,0,1.4,93.444,-36.1,4.962,5228.1,no
21,787,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
32,142,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
59,630,3,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
26,63,4,999,0,1.4,93.918,-42.7,4.956,5228.1,no
53,70,1,999,1,-2.9,92.963,-40.8,1.266,5076.2,no
43,1540,1,999,0,1.4,94.465,-41.8,4.962,5228.1,yes
34,231,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,no
35,963,2,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
34,168,8,999,0,1.4,94.465,-41.8,4.958,5228.1,no
40,103,1,999,0,1.4,94.465,-41.8,4.959,5228.1,no
47,384,1,999,0,1.4,93.444,-36.1,4.967,5228.1,no
32,109,3,999,0,1.4,93.918,-42.7,4.962,5228.1,no
36,240,3,999,1,-0.1,93.2,-42,4.153,5195.8,no
52,1180,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,yes
38,447,1,999,0,1.4,94.465,-41.8,4.864,5228.1,no
44,112,1,999,0,1.4,93.444,-36.1,4.964,5228.1,no
36,57,1,999,0,1.1,93.994,-36.4,4.859,5191,no
